No,Kode,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency,Tanggal,source_file,Volume_MA5,Spike
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,645,0,23 Oct 2024,0,655,640,640,-5,2200,1414000,11,1335.9,650,1000,640,100,4183634000,4183634000,444720294,0,0,0,0,0,2024-10-23,Stock Summary-20241023.xlsx,9400.0,NO
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,640,0,24 Oct 2024,0,650,620,620,-20,58300,36636000,25,1294.1,650,1700,625,3700,4183634000,4183634000,444720294,100,0,0,0,0,2024-10-24,Stock Summary-20241024.xlsx,16780.0,YES
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,620,0,25 Oct 2024,0,660,625,655,35,16200,10595000,25,1367.2,655,2100,630,1000,4183634000,4183634000,444720294,100,0,0,0,0,2024-10-25,Stock Summary-20241025.xlsx,20000.0,NO
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,655,0,28 Oct 2024,0,660,625,655,0,19300,12614000,25,1367.2,655,100,635,500,4183634000,4183634000,444720294,3200,0,0,0,0,2024-10-28,Stock Summary-20241028.xlsx,19340.0,NO
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,655,0,29 Oct 2024,0,660,655,655,0,22300,14653500,41,1367.2,655,5300,650,700,4183634000,4183634000,444720294,9700,600,0,0,0,2024-10-29,Stock Summary-20241029.xlsx,23660.0,NO
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,655,0,30 Oct 2024,0,655,620,655,0,50500,32583000,41,1367.2,655,21100,630,300,4183634000,4183634000,444720294,10100,0,0,0,0,2024-10-30,Stock Summary-20241030.xlsx,33320.0,YES
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,655,0,31 Oct 2024,0,675,630,660,5,242100,157880000,73,1377.6,660,4000,625,200,4183634000,4183634000,444720294,89600,3200,0,0,0,2024-10-31,Stock Summary-20241031.xlsx,70080.0,YES
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,660,0,01 Nov 2024,0,665,645,665,5,3600,2373000,18,1388.1,665,200,645,500,4183634000,4183634000,444720294,1400,0,0,0,0,2024-11-01,Stock Summary-20241101.xlsx,67560.0,NO
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,665,0,04 Nov 2024,0,675,655,675,10,30700,20458500,33,1409.0,675,500,655,2800,4183634000,4183634000,444720294,8300,1400,0,0,0,2024-11-04,Stock Summary-20241104.xlsx,69840.0,NO
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,675,0,05 Nov 2024,0,670,655,670,-5,88000,58305000,37,1398.5,670,23600,665,900,4183634000,4183634000,444720294,56700,4300,0,0,0,2024-11-05,Stock Summary-20241105.xlsx,82980.0,NO
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,670,0,06 Nov 2024,0,675,640,670,0,4500,2999500,23,1398.5,670,24500,650,1700,4183634000,4183634000,444720294,2600,0,0,0,0,2024-11-06,Stock Summary-20241106.xlsx,73780.0,NO
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,670,0,07 Nov 2024,0,680,650,680,10,26500,17712500,23,1419.4,680,500,650,200,4183634000,4183634000,444720294,19900,1400,0,0,0,2024-11-07,Stock Summary-20241107.xlsx,30660.0,NO
363,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,680,0,08 Nov 2024,0,680,630,660,-20,4000,2632500,12,1377.6,660,72600,630,500,4183634000,4183634000,444720294,2200,0,0,0,0,2024-11-08,Stock Summary-20241108.xlsx,30740.0,NO
364,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,660,0,11 Nov 2024,0,655,630,655,-5,16900,10789000,29,1367.2,660,75900,630,500,4183634000,4183634000,444720294,2000,0,0,0,0,2024-11-11,Stock Summary-20241111.xlsx,27980.0,NO
365,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,655,0,12 Nov 2024,0,660,620,645,-10,19200,12056000,47,1346.3,645,10700,625,200,4183634000,4183634000,444720294,400,1500,0,0,0,2024-11-12,Stock Summary-20241112.xlsx,14220.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,645,0,13 Nov 2024,0,650,615,630,-15,107300,67329000,70,1315.0,635,100,615,500,4183634000,4183634000,444720294,3200,1500,0,0,0,2024-11-13,Stock Summary-20241113.xlsx,34780.0,YES
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,630,0,14 Nov 2024,0,630,585,595,-35,36300,22039500,104,1242.0,595,400,590,100,4183634000,4183634000,444720294,1500,2200,0,0,0,2024-11-14,Stock Summary-20241114.xlsx,36740.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,595,0,15 Nov 2024,0,635,585,615,20,41900,25307000,78,1283.7,620,27900,595,100,4183634000,4183634000,444720294,400,0,0,0,0,2024-11-15,Stock Summary-20241115.xlsx,44320.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,615,0,18 Nov 2024,0,625,565,610,-5,43100,25522500,80,1273.3,610,45200,570,100,4183634000,4183634000,444720294,0,1900,0,0,0,2024-11-18,Stock Summary-20241118.xlsx,49560.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,610,0,19 Nov 2024,0,615,590,595,-15,28000,16853500,21,1242.0,610,200,595,200,4183634000,4183634000,444720294,0,2000,0,0,0,2024-11-19,Stock Summary-20241119.xlsx,51320.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,595,0,20 Nov 2024,0,600,565,600,5,59400,34345000,52,1252.4,600,12200,565,1200,4183634000,4183634000,444720294,600,8200,0,0,0,2024-11-20,Stock Summary-20241120.xlsx,41740.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,600,0,21 Nov 2024,0,600,590,600,0,1600,945000,6,1252.4,600,800,590,100,4183634000,4183634000,444720294,1000,0,0,0,0,2024-11-21,Stock Summary-20241121.xlsx,34800.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,600,0,22 Nov 2024,0,600,555,595,-5,124300,69402000,50,1242.0,595,1000,565,500,4183634000,4183634000,444720294,4200,0,0,0,0,2024-11-22,Stock Summary-20241122.xlsx,51280.0,YES
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,595,0,25 Nov 2024,0,595,565,595,0,13100,7657000,19,1242.0,595,400,575,500,4183634000,4183634000,444720294,3000,0,0,0,0,2024-11-25,Stock Summary-20241125.xlsx,45280.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,595,0,26 Nov 2024,0,590,550,570,-25,58100,32453000,77,1189.8,570,10300,550,1000,4183634000,4183634000,444720294,2300,0,0,0,0,2024-11-26,Stock Summary-20241126.xlsx,51300.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,570,0,28 Nov 2024,0,575,525,575,5,42100,23407000,21,1200.2,570,100,545,2000,4183634000,4183634000,444720294,0,500,0,0,0,2024-11-28,Stock Summary-20241128.xlsx,47840.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,575,0,29 Nov 2024,0,575,525,570,-5,4800,2592000,29,1189.8,570,35500,555,100,4183634000,4183634000,444720294,0,900,0,0,0,2024-11-29,Stock Summary-20241129.xlsx,48480.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,570,0,02 Dec 2024,0,570,540,570,0,9000,5077000,20,1189.8,570,32200,560,1300,4183634000,4183634000,444720294,900,0,0,0,0,2024-12-02,Stock Summary-20241202.xlsx,25420.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,570,0,03 Dec 2024,0,565,540,565,-5,8700,4797000,22,1179.3,565,1400,550,1700,4183634000,4183634000,444720294,0,0,0,0,0,2024-12-03,Stock Summary-20241203.xlsx,24540.0,NO
366,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,565,0,04 Dec 2024,0,560,540,560,-5,48700,26569000,27,1168.9,560,15200,550,200,4183634000,4183634000,444720294,800,0,0,0,0,2024-12-04,Stock Summary-20241204.xlsx,22660.0,YES
367,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,560,0,05 Dec 2024,0,600,560,575,15,80200,45366500,35,1200.2,575,800,560,200,4183634000,4183634000,444720294,1600,0,0,0,0,2024-12-05,Stock Summary-20241205.xlsx,30280.0,YES
367,HERO,Hero Supermarket Tbk.,--U-2135000000D113------------,575,0,06 Dec 2024,0,600,565,580,5,6000,3496500,28,1210.7,595,100,565,5900,4183634000,4183634000,444720294,700,700,0,0,0,2024-12-06,Stock Summary-20241206.xlsx,30520.0,NO
367,HERO,Hero Supermarket Tbk.,--UO2135000000D113------------,580,0,09 Dec 2024,0,595,580,595,15,177900,104320000,22,1242.0,600,600,585,20800,4183634000,4183634000,444720294,47600,0,0,0,0,2024-12-09,Stock Summary-20241209.xlsx,64300.0,YES
367,HERO,Hero Supermarket Tbk.,--UO2135000000D113------------,595,595,10 Dec 2024,595,605,565,605,10,13100,7781500,20,1262.8,595,2400,575,200,4183634000,4183634000,444720294,0,0,0,0,0,2024-12-10,Stock Summary-20241210.xlsx,65180.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,605,615,11 Dec 2024,600,615,570,595,-10,177900,103092500,114,1242.0,595,400,575,100,4183634000,4183634000,444720294,72200,0,0,0,0,2024-12-11,Stock Summary-20241211.xlsx,91020.0,YES
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,595,0,12 Dec 2024,0,590,575,585,-10,100000,58530500,25,1221.1,585,400,575,600,4183634000,4183634000,444720294,88400,0,0,0,0,2024-12-12,Stock Summary-20241212.xlsx,94980.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,585,0,13 Dec 2024,0,585,535,560,-25,11500,6385000,26,1168.9,560,2200,555,1500,4183634000,4183634000,444720294,0,1700,0,0,0,2024-12-13,Stock Summary-20241213.xlsx,96080.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,560,0,16 Dec 2024,0,580,560,570,10,4000,2290000,19,1189.8,570,8100,565,2700,4183634000,4183634000,444720294,800,500,0,0,0,2024-12-16,Stock Summary-20241216.xlsx,61300.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,570,0,17 Dec 2024,0,590,565,570,0,8300,4737000,23,1189.8,580,100,565,600,4183634000,4183634000,444720294,200,0,0,0,0,2024-12-17,Stock Summary-20241217.xlsx,60340.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,570,0,18 Dec 2024,0,590,525,570,0,27800,15238500,34,1189.8,570,600,540,300,4183634000,4183634000,444720294,800,1200,0,0,0,2024-12-18,Stock Summary-20241218.xlsx,30320.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,570,0,19 Dec 2024,0,585,530,570,0,12600,6835000,21,1189.8,565,100,560,100,4183634000,4183634000,444720294,100,0,0,0,0,2024-12-19,Stock Summary-20241219.xlsx,12840.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,570,0,20 Dec 2024,0,570,535,570,0,1000,554500,7,1189.8,570,5000,535,1800,4183634000,4183634000,444720294,0,0,0,0,0,2024-12-20,Stock Summary-20241220.xlsx,10740.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,570,0,23 Dec 2024,0,575,535,570,0,2600,1479000,8,1189.8,570,1100,540,7100,4183634000,4183634000,444720294,600,0,0,0,0,2024-12-23,Stock Summary-20241223.xlsx,10460.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,570,0,24 Dec 2024,0,570,540,565,-5,3400,1857000,10,1179.3,565,1000,550,100,4183634000,4183634000,444720294,0,0,0,0,0,2024-12-24,Stock Summary-20241224.xlsx,9480.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,565,565,27 Dec 2024,560,570,540,565,0,79100,43294500,27,1179.3,565,700,540,1300,4183634000,4183634000,444720294,0,4400,0,0,0,2024-12-27,Stock Summary-20241227.xlsx,19740.0,YES
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,565,0,30 Dec 2024,0,565,535,565,0,11200,6051500,23,1179.3,555,100,540,2600,4183634000,4183634000,444720294,1000,0,0,0,0,2024-12-30,Stock Summary-20241230.xlsx,19460.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,565,0,02 Jan 2025,0,565,540,545,-20,6300,3485000,17,1137.6,545,1400,540,700,4183634000,4183634000,444720294,1700,0,0,0,0,2025-01-02,Stock Summary-20250102.xlsx,20520.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,545,0,03 Jan 2025,0,570,545,550,5,45400,24918500,32,1148.0,550,4600,545,500,4183634000,4183634000,444720294,2900,1800,0,0,0,2025-01-03,Stock Summary-20250103.xlsx,29080.0,YES
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,550,0,06 Jan 2025,0,575,535,575,25,11900,6519500,26,1200.2,575,27600,535,100,4183634000,4183634000,444720294,100,0,0,0,0,2025-01-06,Stock Summary-20250106.xlsx,30780.0,NO
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,575,570,07 Jan 2025,570,570,500,555,-20,38400,20698500,51,1158.5,555,1300,550,1700,4183634000,4183634000,444720294,300,3300,0,0,0,2025-01-07,Stock Summary-20250107.xlsx,22640.0,YES
367,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,555,0,08 Jan 2025,0,560,550,560,5,23200,12968000,11,1168.9,560,2600,540,5000,4183634000,4183634000,444720294,19900,1500,0,0,0,2025-01-08,Stock Summary-20250108.xlsx,25040.0,NO
368,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,560,0,09 Jan 2025,0,560,540,560,0,500,275000,5,1168.9,560,1500,550,500,4183634000,4183634000,444720294,0,0,0,0,0,2025-01-09,Stock Summary-20250109.xlsx,23880.0,NO
368,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,560,0,10 Jan 2025,0,560,550,560,0,206500,115638000,46,1168.9,560,700,550,200,4183634000,4183634000,444720294,201600,1200,0,0,0,2025-01-10,Stock Summary-20250110.xlsx,56100.0,YES
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,560,0,13 Jan 2025,0,590,545,545,-15,1067800,606530500,221,1137.6,575,3500,545,6400,4183634000,4183634000,444720294,679700,17600,0,0,0,2025-01-13,Stock Summary-20250113.xlsx,267280.0,YES
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,545,0,14 Jan 2025,0,555,540,555,10,13100,7108000,48,1158.5,560,100,540,4800,4183634000,4183634000,444720294,1200,400,0,0,0,2025-01-14,Stock Summary-20250114.xlsx,262220.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,555,0,15 Jan 2025,0,555,540,555,0,29300,16147500,75,1158.5,555,2600,535,6300,4183634000,4183634000,444720294,17500,1000,0,0,0,2025-01-15,Stock Summary-20250115.xlsx,263440.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,555,0,16 Jan 2025,0,555,505,550,-5,25300,13181500,20,1148.0,545,300,530,200,4183634000,4183634000,444720294,0,0,0,0,0,2025-01-16,Stock Summary-20250116.xlsx,268400.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,550,0,17 Jan 2025,0,565,545,565,15,6300,3492000,9,1179.3,565,1000,550,200,4183634000,4183634000,444720294,0,0,0,0,0,2025-01-17,Stock Summary-20250117.xlsx,228360.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,565,0,20 Jan 2025,0,565,492,500,-65,977800,493812500,157,1043.7,505,6300,500,66400,4183634000,4183634000,444720294,4000,8900,0,0,0,2025-01-20,Stock Summary-20250120.xlsx,210360.0,YES
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,500,505,21 Jan 2025,505,625,505,530,30,731400,413982000,486,1106.3,545,1800,530,26100,4183634000,4183634000,444720294,284500,20600,0,0,0,2025-01-21,Stock Summary-20250121.xlsx,354020.0,YES
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,530,530,22 Jan 2025,560,590,530,530,0,401400,221920500,317,1106.3,545,3800,530,7200,4183634000,4183634000,444720294,143800,1700,0,0,0,2025-01-22,Stock Summary-20250122.xlsx,428440.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,530,0,23 Jan 2025,0,550,515,520,-10,136100,71866000,135,1085.4,525,1500,520,200,4183634000,4183634000,444720294,8700,2000,0,0,0,2025-01-23,Stock Summary-20250123.xlsx,450600.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,520,0,24 Jan 2025,0,520,510,510,-10,24100,12355500,30,1064.5,510,4000,505,8000,4183634000,4183634000,444720294,0,0,0,0,0,2025-01-24,Stock Summary-20250124.xlsx,454160.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,510,0,30 Jan 2025,0,510,500,510,0,21600,10838000,24,1064.5,510,112500,505,200,4183634000,4183634000,444720294,0,0,0,0,0,2025-01-30,Stock Summary-20250130.xlsx,262920.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,510,0,31 Jan 2025,0,550,500,520,10,165100,84604500,87,1085.4,520,500,505,1100,4183634000,4183634000,444720294,55200,8200,0,0,0,2025-01-31,Stock Summary-20250131.xlsx,149660.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,520,520,03 Feb 2025,510,520,482,500,-20,218700,107840200,107,1043.7,500,9500,488,32300,4183634000,4183634000,444720294,0,4700,0,0,0,2025-02-03,Stock Summary-20250203.xlsx,113120.0,YES
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,500,500,04 Feb 2025,500,500,492,498,-2,14500,7162400,31,1039.5,500,6200,492,8000,4183634000,4183634000,444720294,0,2400,0,0,0,2025-02-04,Stock Summary-20250204.xlsx,88800.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,498,0,05 Feb 2025,0,500,492,492,-6,13900,6855400,24,1027.0,500,2800,492,13800,4183634000,4183634000,444720294,0,0,0,0,0,2025-02-05,Stock Summary-20250205.xlsx,86760.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,492,0,06 Feb 2025,0,500,490,500,8,4700,2309800,18,1043.7,500,3200,490,300,4183634000,4183634000,444720294,0,400,0,0,0,2025-02-06,Stock Summary-20250206.xlsx,83380.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,500,500,07 Feb 2025,500,500,490,490,-10,11800,5811800,14,1022.8,498,2100,490,200,4183634000,4183634000,444720294,200,0,0,0,0,2025-02-07,Stock Summary-20250207.xlsx,52720.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,490,0,10 Feb 2025,0,500,488,498,8,20900,10245800,27,1039.5,498,300,490,2800,4183634000,4183634000,444720294,0,0,0,0,0,2025-02-10,Stock Summary-20250210.xlsx,13160.0,YES
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,498,0,11 Feb 2025,0,500,488,490,-8,4000,1975400,22,1022.8,498,900,490,500,4183634000,4183634000,444720294,100,0,0,0,0,2025-02-11,Stock Summary-20250211.xlsx,11060.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,490,0,12 Feb 2025,0,500,488,496,6,5000,2452200,15,1035.3,496,200,490,100,4183634000,4183634000,444720294,0,0,0,0,0,2025-02-12,Stock Summary-20250212.xlsx,9280.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,496,0,13 Feb 2025,0,500,492,496,0,18500,9182200,19,1035.3,496,1400,488,900,4183634000,4183634000,444720294,900,400,0,0,0,2025-02-13,Stock Summary-20250213.xlsx,12040.0,YES
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,496,0,14 Feb 2025,0,500,488,500,4,5100,2514200,21,1043.7,500,12800,488,1600,4183634000,4183634000,444720294,1000,0,0,0,0,2025-02-14,Stock Summary-20250214.xlsx,10700.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,500,0,17 Feb 2025,0,500,492,500,0,6600,3291400,18,1043.7,500,18000,492,2800,4183634000,4183634000,444720294,300,0,0,0,0,2025-02-17,Stock Summary-20250217.xlsx,7840.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,500,0,18 Feb 2025,0,500,492,498,-2,2000,987600,7,1039.5,498,3900,494,1300,4183634000,4183634000,444720294,100,0,0,0,0,2025-02-18,Stock Summary-20250218.xlsx,7440.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,498,0,19 Feb 2025,0,496,492,496,-2,2600,1282400,11,1035.3,496,3700,490,4600,4183634000,4183634000,444720294,200,0,0,0,0,2025-02-19,Stock Summary-20250219.xlsx,6960.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,496,0,20 Feb 2025,0,496,490,496,0,18300,8977600,11,1035.3,498,4000,490,9200,4183634000,4183634000,444720294,100,0,0,0,0,2025-02-20,Stock Summary-20250220.xlsx,6920.0,YES
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,496,0,21 Feb 2025,0,494,490,490,-6,23000,11279000,17,1022.8,494,100,490,12500,4183634000,4183634000,444720294,0,0,0,0,0,2025-02-21,Stock Summary-20250221.xlsx,10500.0,YES
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,490,490,24 Feb 2025,490,494,490,494,4,78200,38323600,18,1031.1,494,2400,488,500,4183634000,4183634000,444720294,0,0,0,0,0,2025-02-24,Stock Summary-20250224.xlsx,24820.0,YES
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,494,0,25 Feb 2025,0,494,472,494,0,69800,34054600,34,1031.1,494,4400,482,100,4183634000,4183634000,444720294,0,1900,0,0,0,2025-02-25,Stock Summary-20250225.xlsx,38380.0,YES
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,494,0,26 Feb 2025,0,494,474,488,-6,4200,2026000,16,1018.6,488,17500,480,400,4183634000,4183634000,444720294,0,0,0,0,0,2025-02-26,Stock Summary-20250226.xlsx,38700.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,488,0,27 Feb 2025,0,494,480,488,0,16400,7980800,19,1018.6,488,800,480,100,4183634000,4183634000,444720294,0,0,0,0,0,2025-02-27,Stock Summary-20250227.xlsx,38320.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,488,494,28 Feb 2025,486,494,450,492,4,40800,19263800,27,1027.0,492,16700,480,100,4183634000,4183634000,444720294,0,6000,0,0,0,2025-02-28,Stock Summary-20250228.xlsx,41880.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,492,0,03 Mar 2025,0,498,478,496,4,2900,1411600,7,1035.3,496,800,482,200,4183634000,4183634000,444720294,0,0,0,0,0,2025-03-03,Stock Summary-20250303.xlsx,26820.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,496,496,04 Mar 2025,480,498,476,486,-10,27500,13219200,29,1014.4,486,1000,476,7000,4183634000,4183634000,444720294,4400,0,0,0,0,2025-03-04,Stock Summary-20250304.xlsx,18360.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,486,0,05 Mar 2025,0,498,480,496,10,6700,3256000,10,1035.3,496,900,480,300,4183634000,4183634000,444720294,0,0,0,0,0,2025-03-05,Stock Summary-20250305.xlsx,18860.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,496,0,06 Mar 2025,0,498,480,484,-12,11400,5514200,31,1010.3,492,200,482,300,4183634000,4183634000,444720294,200,800,0,0,0,2025-03-06,Stock Summary-20250306.xlsx,17860.0,NO
370,HERO,DFI Retail Nusantara Tbk.,--UO2135000000D113------------,484,0,07 Mar 2025,0,492,464,472,-12,272700,130012800,52,985.2,490,1100,468,100,4183634000,4183634000,444720294,17600,3500,0,0,0,2025-03-07,Stock Summary-20250307.xlsx,64240.0,YES
